Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Visit Shop With Chiller And Overwrite Scenario,,,2018-06-26 12:50:01,2018-06-26 12:54:31,4m - 30.326s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-06-26 12:50:01,2018-06-26 12:50:28,26.490s,PASSED
startApplication,,,2018-06-26 12:50:02,2018-06-26 12:50:23,20.829s,PASSED
delay,,,2018-06-26 12:50:23,2018-06-26 12:50:28,5.078s,PASSED
,,,,,,
Test Cases/Attendance/MarkSupervisorAttendance,,,2018-06-26 12:50:28,2018-06-26 12:50:59,31.151s,PASSED
verifyElementText,,,2018-06-26 12:50:28,2018-06-26 12:50:37,8.690s,PASSED
tap,,,2018-06-26 12:50:37,2018-06-26 12:50:37,0.463s,PASSED
verifyElementText,,,2018-06-26 12:50:37,2018-06-26 12:50:39,1.679s,PASSED
tap,,,2018-06-26 12:50:39,2018-06-26 12:50:39,0.313s,PASSED
tap,,,2018-06-26 12:50:39,2018-06-26 12:50:41,1.539s,PASSED
customkeywords.CustomKeywordsCollection.checkSupervisorSelfie,,,2018-06-26 12:50:41,2018-06-26 12:50:57,16.075s,PASSED
verifyElementExist,,,2018-06-26 12:50:57,2018-06-26 12:50:58,1.153s,PASSED
tap,,,2018-06-26 12:50:58,2018-06-26 12:50:59,0.905s,PASSED
,,,,,,
Test Cases/Attendance/MarkMerchandisersAttendance,,,2018-06-26 12:50:59,2018-06-26 12:52:13,1m - 13.896s,PASSED
verifyElementText,,,2018-06-26 12:50:59,2018-06-26 12:51:00,0.667s,PASSED
tap,,,2018-06-26 12:51:00,2018-06-26 12:51:00,0.408s,PASSED
customkeywords.CustomKeywordsCollection.markMerchandisersAttendance,,,2018-06-26 12:51:00,2018-06-26 12:51:01,0.248s,PASSED
waitForElementPresent,,,2018-06-26 12:51:01,2018-06-26 12:51:59,58.534s,PASSED
verifyElementText,,,2018-06-26 12:51:59,2018-06-26 12:52:00,0.767s,PASSED
customkeywords.CustomKeywordsCollection.selectMerchandiser,,,2018-06-26 12:52:00,2018-06-26 12:52:13,12.954s,PASSED
,,,,,,
Test Cases/WW/VisitWW,,,2018-06-26 12:52:13,2018-06-26 12:52:16,3.265s,PASSED
verifyElementText,,,2018-06-26 12:52:13,2018-06-26 12:52:14,0.613s,PASSED
tap,,,2018-06-26 12:52:14,2018-06-26 12:52:14,0.534s,PASSED
waitForElementPresent,,,2018-06-26 12:52:14,2018-06-26 12:52:16,1.599s,PASSED
verifyElementText,,,2018-06-26 12:52:16,2018-06-26 12:52:16,0.242s,PASSED
customkeywords.CustomKeywordsCollection.selectRoute,,,2018-06-26 12:52:16,2018-06-26 12:52:16,0.005s,NOT_RUN
,,,,,,
Test Cases/WW/ShopWithChiller/ChooseShopForShopOpen,,,2018-06-26 12:52:16,2018-06-26 12:52:47,30.264s,PASSED
swipe,,,2018-06-26 12:52:17,2018-06-26 12:52:17,0.810s,PASSED
swipe,,,2018-06-26 12:52:17,2018-06-26 12:52:18,0.798s,PASSED
verifyElementText,,,2018-06-26 12:52:18,2018-06-26 12:52:21,2.814s,PASSED
customkeywords.CustomKeywordsCollection.selectShopWithChiller,,,2018-06-26 12:52:21,2018-06-26 12:52:25,4.450s,PASSED
verifyElementText,,,2018-06-26 12:52:25,2018-06-26 12:52:27,1.599s,PASSED
tap,,,2018-06-26 12:52:27,2018-06-26 12:52:27,0.330s,PASSED
verifyElementExist,,,2018-06-26 12:52:27,2018-06-26 12:52:27,0.002s,NOT_RUN
tap,,,2018-06-26 12:52:27,2018-06-26 12:52:27,0.003s,NOT_RUN
waitForElementPresent,,,2018-06-26 12:52:27,2018-06-26 12:52:43,15.836s,PASSED
tap,,,2018-06-26 12:52:43,2018-06-26 12:52:44,0.440s,PASSED
verifyElementExist,,,2018-06-26 12:52:44,2018-06-26 12:52:45,1.110s,PASSED
tap,,,2018-06-26 12:52:45,2018-06-26 12:52:45,0.562s,PASSED
verifyElementExist,,,2018-06-26 12:52:45,2018-06-26 12:52:47,1.228s,PASSED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopOpen,,,2018-06-26 12:52:47,2018-06-26 12:52:57,10.032s,PASSED
tap,,,2018-06-26 12:52:47,2018-06-26 12:52:49,2.287s,PASSED
verifyElementExist,,,2018-06-26 12:52:49,2018-06-26 12:52:50,0.651s,PASSED
tap,,,2018-06-26 12:52:50,2018-06-26 12:52:51,1.043s,PASSED
delay,,,2018-06-26 12:52:51,2018-06-26 12:52:56,5.003s,PASSED
tap,,,2018-06-26 12:52:56,2018-06-26 12:52:57,0.768s,PASSED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopProducts,,,2018-06-26 12:52:57,2018-06-26 12:54:31,1m - 34.431s,ERROR
verifyElementText,,,2018-06-26 12:52:57,2018-06-26 12:52:59,2.037s,PASSED
customkeywords.CustomKeywordsCollection.visitShopProducts,,,2018-06-26 12:52:59,2018-06-26 12:54:31,1m - 32.020s,ERROR
