Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Visit Shop With Chiller And Overwrite Scenario,,,2018-06-22 16:49:27,2018-06-22 16:52:00,2m - 32.966s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-06-22 16:49:28,2018-06-22 16:50:00,31.366s,PASSED
startApplication,,,2018-06-22 16:49:29,2018-06-22 16:49:55,25.503s,PASSED
delay,,,2018-06-22 16:49:55,2018-06-22 16:50:00,5.094s,PASSED
,,,,,,
Test Cases/Attendance/MarkSupervisorAttendance,,,2018-06-22 16:50:00,2018-06-22 16:50:06,6.622s,ERROR
verifyElementText,,,2018-06-22 16:50:00,2018-06-22 16:50:02,1.590s,PASSED
tap,,,2018-06-22 16:50:02,2018-06-22 16:50:03,1.038s,PASSED
verifyElementText,,,2018-06-22 16:50:03,2018-06-22 16:50:04,1.530s,PASSED
tap,,,2018-06-22 16:50:04,2018-06-22 16:50:05,0.335s,PASSED
tap,,,2018-06-22 16:50:05,2018-06-22 16:50:06,1.543s,PASSED
customkeywords.CustomKeywordsCollection.checkSupervisorSelfie,,,2018-06-22 16:50:06,2018-06-22 16:50:06,0.145s,ERROR
,,,,,,
Test Cases/Attendance/MarkMerchandisersAttendance,,,2018-06-22 16:50:06,2018-06-22 16:50:26,19.401s,ERROR
verifyElementText,,,2018-06-22 16:50:07,2018-06-22 16:50:25,18.572s,PASSED
tap,,,2018-06-22 16:50:25,2018-06-22 16:50:26,0.470s,PASSED
customkeywords.CustomKeywordsCollection.markMerchandisersAttendance,,,2018-06-22 16:50:26,2018-06-22 16:50:26,0.003s,ERROR
,,,,,,
Test Cases/WW/VisitWW,,,2018-06-22 16:50:26,2018-06-22 16:50:49,23.161s,FAILED
verifyElementText,,,2018-06-22 16:50:26,2018-06-22 16:50:49,22.803s,FAILED
,,,,,,
Test Cases/WW/ShopWithChiller/ChooseShopForShopOpen,,,2018-06-22 16:50:49,2018-06-22 16:51:14,24.685s,FAILED
swipe,,,2018-06-22 16:50:49,2018-06-22 16:50:50,0.858s,PASSED
swipe,,,2018-06-22 16:50:50,2018-06-22 16:50:51,0.787s,PASSED
verifyElementText,,,2018-06-22 16:50:51,2018-06-22 16:51:14,22.636s,FAILED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopOpen,,,2018-06-22 16:51:14,2018-06-22 16:51:49,35.351s,FAILED
tap,,,2018-06-22 16:51:14,2018-06-22 16:51:26,11.620s,PASSED
verifyElementExist,,,2018-06-22 16:51:26,2018-06-22 16:51:49,23.393s,FAILED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopProducts,,,2018-06-22 16:51:49,2018-06-22 16:52:00,11.351s,ERROR
verifyElementText,,,2018-06-22 16:51:50,2018-06-22 16:52:00,10.910s,PASSED
customkeywords.CustomKeywordsCollection.visitShopProducts,,,2018-06-22 16:52:00,2018-06-22 16:52:00,0.002s,ERROR
