Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Visit Shop With Chiller And Overwrite Scenario,,,2018-06-26 12:55:37,2018-06-26 13:00:01,4m - 23.660s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-06-26 12:55:38,2018-06-26 12:56:05,26.579s,PASSED
startApplication,,,2018-06-26 12:55:39,2018-06-26 12:56:00,20.876s,PASSED
delay,,,2018-06-26 12:56:00,2018-06-26 12:56:05,5.067s,PASSED
,,,,,,
Test Cases/Attendance/MarkSupervisorAttendance,,,2018-06-26 12:56:05,2018-06-26 12:56:30,25.409s,PASSED
verifyElementText,,,2018-06-26 12:56:05,2018-06-26 12:56:06,0.902s,PASSED
tap,,,2018-06-26 12:56:06,2018-06-26 12:56:07,0.667s,PASSED
verifyElementText,,,2018-06-26 12:56:07,2018-06-26 12:56:08,1.454s,PASSED
tap,,,2018-06-26 12:56:08,2018-06-26 12:56:09,0.800s,PASSED
tap,,,2018-06-26 12:56:09,2018-06-26 12:56:12,2.666s,PASSED
customkeywords.CustomKeywordsCollection.checkSupervisorSelfie,,,2018-06-26 12:56:12,2018-06-26 12:56:28,16.670s,PASSED
verifyElementExist,,,2018-06-26 12:56:28,2018-06-26 12:56:30,1.158s,PASSED
tap,,,2018-06-26 12:56:30,2018-06-26 12:56:30,0.719s,PASSED
,,,,,,
Test Cases/Attendance/MarkMerchandisersAttendance,,,2018-06-26 12:56:30,2018-06-26 12:57:45,1m - 14.709s,PASSED
verifyElementText,,,2018-06-26 12:56:31,2018-06-26 12:56:32,1.392s,PASSED
tap,,,2018-06-26 12:56:32,2018-06-26 12:56:32,0.379s,PASSED
customkeywords.CustomKeywordsCollection.markMerchandisersAttendance,,,2018-06-26 12:56:32,2018-06-26 12:56:33,0.272s,PASSED
waitForElementPresent,,,2018-06-26 12:56:33,2018-06-26 12:57:33,1m - 0.226s,PASSED
verifyElementText,,,2018-06-26 12:57:33,2018-06-26 12:57:33,0.282s,PASSED
customkeywords.CustomKeywordsCollection.selectMerchandiser,,,2018-06-26 12:57:33,2018-06-26 12:57:45,11.779s,PASSED
,,,,,,
Test Cases/WW/VisitWW,,,2018-06-26 12:57:45,2018-06-26 12:57:48,3.233s,PASSED
verifyElementText,,,2018-06-26 12:57:45,2018-06-26 12:57:46,0.614s,PASSED
tap,,,2018-06-26 12:57:46,2018-06-26 12:57:46,0.525s,PASSED
waitForElementPresent,,,2018-06-26 12:57:46,2018-06-26 12:57:48,1.546s,PASSED
verifyElementText,,,2018-06-26 12:57:48,2018-06-26 12:57:48,0.235s,PASSED
customkeywords.CustomKeywordsCollection.selectRoute,,,2018-06-26 12:57:48,2018-06-26 12:57:48,0.003s,NOT_RUN
,,,,,,
Test Cases/WW/ShopWithChiller/ChooseShopForShopOpen,,,2018-06-26 12:57:48,2018-06-26 12:58:21,32.740s,PASSED
swipe,,,2018-06-26 12:57:49,2018-06-26 12:57:49,0.842s,PASSED
swipe,,,2018-06-26 12:57:49,2018-06-26 12:57:50,0.825s,PASSED
verifyElementText,,,2018-06-26 12:57:50,2018-06-26 12:57:55,4.762s,PASSED
customkeywords.CustomKeywordsCollection.selectShopWithChiller,,,2018-06-26 12:57:55,2018-06-26 12:57:59,4.382s,PASSED
verifyElementText,,,2018-06-26 12:57:59,2018-06-26 12:58:01,1.602s,PASSED
tap,,,2018-06-26 12:58:01,2018-06-26 12:58:01,0.386s,PASSED
verifyElementExist,,,2018-06-26 12:58:01,2018-06-26 12:58:01,0.002s,NOT_RUN
tap,,,2018-06-26 12:58:01,2018-06-26 12:58:01,0.004s,NOT_RUN
waitForElementPresent,,,2018-06-26 12:58:01,2018-06-26 12:58:17,15.942s,PASSED
tap,,,2018-06-26 12:58:17,2018-06-26 12:58:18,0.689s,PASSED
verifyElementExist,,,2018-06-26 12:58:18,2018-06-26 12:58:19,1.112s,PASSED
tap,,,2018-06-26 12:58:19,2018-06-26 12:58:20,0.639s,PASSED
verifyElementExist,,,2018-06-26 12:58:20,2018-06-26 12:58:21,1.175s,PASSED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopOpen,,,2018-06-26 12:58:21,2018-06-26 12:58:31,10.040s,PASSED
tap,,,2018-06-26 12:58:21,2018-06-26 12:58:23,2.114s,PASSED
verifyElementExist,,,2018-06-26 12:58:23,2018-06-26 12:58:24,0.655s,PASSED
tap,,,2018-06-26 12:58:24,2018-06-26 12:58:25,1.174s,PASSED
delay,,,2018-06-26 12:58:25,2018-06-26 12:58:30,5.004s,PASSED
tap,,,2018-06-26 12:58:30,2018-06-26 12:58:31,0.761s,PASSED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopProducts,,,2018-06-26 12:58:31,2018-06-26 13:00:01,1m - 30.021s,ERROR
verifyElementText,,,2018-06-26 12:58:31,2018-06-26 12:58:33,1.649s,PASSED
customkeywords.CustomKeywordsCollection.visitShopProducts,,,2018-06-26 12:58:33,2018-06-26 13:00:01,1m - 27.990s,ERROR
