Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Visit Shop With Chiller And Overwrite Scenario,,,2018-06-26 11:02:23,2018-06-26 11:07:18,4m - 55.051s,ERROR
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2018-06-26 11:02:24,2018-06-26 11:02:53,28.534s,PASSED
startApplication,,,2018-06-26 11:02:25,2018-06-26 11:02:47,22.777s,PASSED
delay,,,2018-06-26 11:02:48,2018-06-26 11:02:53,5.115s,PASSED
,,,,,,
Test Cases/Attendance/MarkSupervisorAttendance,,,2018-06-26 11:02:53,2018-06-26 11:03:17,24.063s,PASSED
verifyElementText,,,2018-06-26 11:02:53,2018-06-26 11:02:54,0.965s,PASSED
tap,,,2018-06-26 11:02:54,2018-06-26 11:02:54,0.418s,PASSED
verifyElementText,,,2018-06-26 11:02:54,2018-06-26 11:02:56,1.719s,PASSED
tap,,,2018-06-26 11:02:56,2018-06-26 11:02:56,0.314s,PASSED
tap,,,2018-06-26 11:02:56,2018-06-26 11:02:58,1.513s,PASSED
customkeywords.CustomKeywordsCollection.checkSupervisorSelfie,,,2018-06-26 11:02:58,2018-06-26 11:03:15,16.638s,PASSED
verifyElementExist,,,2018-06-26 11:03:15,2018-06-26 11:03:16,1.159s,PASSED
tap,,,2018-06-26 11:03:16,2018-06-26 11:03:17,0.952s,PASSED
,,,,,,
Test Cases/Attendance/MarkMerchandisersAttendance,,,2018-06-26 11:03:17,2018-06-26 11:05:34,2m - 17.253s,PASSED
verifyElementText,,,2018-06-26 11:03:17,2018-06-26 11:03:18,0.952s,PASSED
tap,,,2018-06-26 11:03:18,2018-06-26 11:03:18,0.519s,PASSED
customkeywords.CustomKeywordsCollection.markMerchandisersAttendance,,,2018-06-26 11:03:18,2018-06-26 11:03:19,0.138s,PASSED
waitForElementPresent,,,2018-06-26 11:03:19,2018-06-26 11:05:24,2m - 5.637s,PASSED
verifyElementText,,,2018-06-26 11:05:24,2018-06-26 11:05:25,0.441s,PASSED
customkeywords.CustomKeywordsCollection.selectMerchandiser,,,2018-06-26 11:05:25,2018-06-26 11:05:34,9.296s,PASSED
,,,,,,
Test Cases/WW/VisitWW,,,2018-06-26 11:05:34,2018-06-26 11:05:37,3.254s,PASSED
verifyElementText,,,2018-06-26 11:05:34,2018-06-26 11:05:35,0.672s,PASSED
tap,,,2018-06-26 11:05:35,2018-06-26 11:05:35,0.527s,PASSED
waitForElementPresent,,,2018-06-26 11:05:35,2018-06-26 11:05:37,1.563s,PASSED
verifyElementText,,,2018-06-26 11:05:37,2018-06-26 11:05:37,0.216s,PASSED
customkeywords.CustomKeywordsCollection.selectRoute,,,2018-06-26 11:05:37,2018-06-26 11:05:37,0.002s,NOT_RUN
,,,,,,
Test Cases/WW/ShopWithChiller/ChooseShopForShopOpen,,,2018-06-26 11:05:37,2018-06-26 11:06:20,42.962s,PASSED
swipe,,,2018-06-26 11:05:38,2018-06-26 11:05:38,0.753s,PASSED
swipe,,,2018-06-26 11:05:38,2018-06-26 11:05:39,0.723s,PASSED
verifyElementText,,,2018-06-26 11:05:39,2018-06-26 11:05:55,15.894s,PASSED
customkeywords.CustomKeywordsCollection.selectShopWithChiller,,,2018-06-26 11:05:55,2018-06-26 11:05:59,4.404s,PASSED
verifyElementText,,,2018-06-26 11:05:59,2018-06-26 11:06:01,1.656s,PASSED
tap,,,2018-06-26 11:06:01,2018-06-26 11:06:01,0.319s,PASSED
verifyElementExist,,,2018-06-26 11:06:01,2018-06-26 11:06:01,0.002s,NOT_RUN
tap,,,2018-06-26 11:06:01,2018-06-26 11:06:01,0.002s,NOT_RUN
waitForElementPresent,,,2018-06-26 11:06:01,2018-06-26 11:06:17,15.850s,PASSED
tap,,,2018-06-26 11:06:17,2018-06-26 11:06:18,0.468s,PASSED
verifyElementExist,,,2018-06-26 11:06:18,2018-06-26 11:06:19,1.158s,PASSED
tap,,,2018-06-26 11:06:19,2018-06-26 11:06:20,0.680s,PASSED
verifyElementExist,,,2018-06-26 11:06:20,2018-06-26 11:06:20,0.631s,PASSED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopOpen,,,2018-06-26 11:06:20,2018-06-26 11:06:30,9.801s,PASSED
tap,,,2018-06-26 11:06:20,2018-06-26 11:06:23,2.209s,PASSED
verifyElementExist,,,2018-06-26 11:06:23,2018-06-26 11:06:23,0.607s,PASSED
tap,,,2018-06-26 11:06:23,2018-06-26 11:06:24,0.967s,PASSED
delay,,,2018-06-26 11:06:24,2018-06-26 11:06:29,5.005s,PASSED
tap,,,2018-06-26 11:06:29,2018-06-26 11:06:30,0.744s,PASSED
,,,,,,
Test Cases/WW/ShopOpen/VisitShopProducts,,,2018-06-26 11:06:30,2018-06-26 11:07:18,48.468s,ERROR
verifyElementText,,,2018-06-26 11:06:30,2018-06-26 11:06:32,1.728s,PASSED
customkeywords.CustomKeywordsCollection.visitShopProducts,,,2018-06-26 11:06:32,2018-06-26 11:07:18,46.447s,ERROR
